Timestamps,Content
01:16:31.000 --> 01:16:46.000,就在中东任教过节的时候，阅读的圣经的内容应该是瞬间的内容。
01:16:46.000 --> 01:16:47.000,Yeah我，我觉得应该是这样子吧。
01:16:47.000 --> 01:17:02.000,啊。客厅语教对和天主教的圣经有什么不同？就是说你的意思是，说，所选取的章节是吧因为圣经对圣经是同一本圣经选举的章节是不一样的这就是不同的教会他的不同的传统那么这个节期就或者节日啊，主要的
01:17:02.000 --> 01:17:07.000,节日和节期，那么教会来选取适当的经文和相关，这样组成这样的一种联系其实，是在历史中慢，慢形成的对吧。
01:17:07.000 --> 01:17:33.000,那么在东西教会，不光是东西教会东方教会不同的教会它，因为它不是圣经嘛，它不是已经得到的使徒传统，而是教会在实践中在历史中慢慢形成的这样的传统，可以说小写的传统也可以所以会不一样的我不太熟悉天主
01:17:33.000 --> 01:17:55.000,教有什么不同，但有些是相同的，比如说在郑州，郑州，他所选的福运书中的关于耶稣基督的受难通过，那肯定都是相同的对吧，但是你天主教的节气和东升教节气都不是一样的我不知道有没有天主教的朋友天主教
01:17:55.000 --> 01:18:01.000,的节气是什么呀？有大斋期，然后是复活，然后是什么？成长期对吧。
01:18:01.000 --> 01:18:21.000,然后是他有不同的节气，他那个很复杂，他完全有五六个不同的捷径，但是在政教里没有这些说法正教只有只有三个节气，就是大摘七然后是复活和圣连将林杰然后之后就是圣灵与我们同在了，我们就处在这个圣
01:18:21.000 --> 01:18:26.000,灵降临之后，这样的一个节气只有三个节气。
01:18:26.000 --> 01:18:33.000,好的，谢谢哈，我觉得这个问题很好，但是可能需要对天主教的这个节气。
01:18:33.000 --> 01:18:49.000,合理，也有比较深入的了解，才能够比较。详细的回答是这样的，我们看下一个。
01:18:49.000 --> 01:18:50.000,Yeah.
01:18:50.000 --> 01:18:59.000,对对，如果，我再补充一下啊，就是如果感兴趣的朋友对礼仪礼仪崇拜感兴趣的朋友可以做一，个比较，的学习就做自己做一下研究你就挑一个节日你比如说，圣诞节那么圣诞节在政教中的礼仪崇拜中他所选读的
01:18:59.000 --> 01:19:07.000,经文是哪些你可以和天主教所选读的新闻做一个对比，因为这个都是可以很很很容易能够查到的。
01:19:07.000 --> 01:19:28.000,对，对，是这样的。好，我们看下一个问题。他说，请问参加胜利仪中的拟文书兼文和祷文应该去哪里找到英文，都可以有时候参加胜利过程中因为没有提到提前看文字版的礼仪经文导致没有办法登上所以想参
01:19:28.000 --> 01:19:35.000,加胜利前提前熟悉，请问如何找到这些经文和导文呢？
01:19:35.000 --> 01:19:55.000,好的，那我可以再给大家说一下这个非常的复杂，在政教中，我们有很多的礼仪书比如说我提到的好几个循环，对吧，有日循环周循环然后有年的循环那么还有月的循环这个月的循环是后面就是教会在历史中慢慢因为
01:19:55.000 --> 01:20:05.000,要和民事年产生联系而发展出来的，基本上在最原始的时候，教会只庆祝复活节那么这个复活节呢？
01:20:05.000 --> 01:20:11.000,就是以胜利仪为标志的，就是圣体写的礼仪，对吧？
01:20:11.000 --> 01:20:28.000,那么复活节是在每个周日来庆祝的，又在每一年的复活节来庆祝的每一天的胜利仪也是复活所以是没有月的这个循环的那只是在后来因为有民事，力嘛，所以产生了。
01:20:28.000 --> 01:20:51.000,这个月的循环就是我说的不可移动的循环，就是每个月的每一天我们都说比如说1月的一日，我们纪念圣巴希尔然后1月2号纪念谁是谁这样的就是使他和这个可移动，的这个循环相交接所以所以这个这个它的礼仪数有很多
01:20:51.000 --> 01:20:58.000,很多，为了日子循环，我们就可以要看十克金，对吧？时刻经理就是，
01:20:58.000 --> 01:21:23.000,像乘客抵穆克，第一时第三世，第60。就这些，然后周的每一周也有他自己的这个这个赞美师要需要的比如说周一我们纪念啊，谁谁谁周周周一我们是纪念那个我想想啊，在周三和周五是十字，架基督受难周六是所
01:21:23.000 --> 01:21:31.000,有的逝者和所有的这个。殉教室周四周一是周一是尸体。
01:21:31.000 --> 01:21:40.000,圣约翰吧，好像是。所以他有有那个在美食不同的赞美，市那么那么。
01:21:40.000 --> 01:21:51.000,因为因为他每一个日子，他既属于可循环的那个周期，他也属于不可循环，的，周期所以不同，的经书要不同的祈祷书都要起到作用我们要从中选取和按照教会的，规定从中选取当日所需要的，赞美。
01:21:51.000 --> 01:22:20.000,时，那么你说的这个胜利仪就比较简单，盛礼仪就是divine lity，就是弥撒对吧，那它是固定的，它是不属于它是不属于时间之内的它是时间之外的，所以它的，仪轨是固定的但是在每个主日他因为他属于这个日历上的，某一
01:22:20.000 --> 01:22:42.000,天他还是有一些赞美师是要到其他的，比如说月份级这部经书中来选取的，然后把它插进去所以要参加圣礼仪的同学们可以这样你可以把仪轨准备好这个仪轨已经翻译成中文了，我知道，希腊教会在香港
01:22:42.000 --> 01:23:01.000,的希腊教会在台湾的希腊教会，他们都有已经翻译成中文的圣礼仪仪轨，俄罗斯教会也有然后呢，你还要注意就是教会的那个他有的时候，是有那种我不知道他叫什么pew sheet上面都写着今天的这个可变的成
01:23:01.000 --> 01:23:07.000,分比如今日要纪念哪些圣徒？这个每一个主日它是不一样的。
01:23:07.000 --> 01:23:17.000,那么如果你要是把这两个部分都都搞清楚了，你就可以应该可以跟得上了，其实主要是胜利的这个仪轨。
01:23:17.000 --> 01:23:30.000,你要是知道清楚的话，你就知道他现在走在哪一步，正在哪一个部分。
01:23:30.000 --> 01:23:31.000,对，是。
01:23:31.000 --> 01:23:32.000,Yeah。其实其实主要是经进口，约翰逊份胜利，但但是我觉得我觉得比如说在西方吧，你要是去天主教他们有这个的。
01:23:32.000 --> 01:23:44.000,话，其实你只要他们放在那个凳子后面，你打开一看就知道怎么跟著。
01:23:44.000 --> 01:23:45.000,对，因为大部分的教堂应该是有的。
01:23:45.000 --> 01:23:56.000,对，但东正教这方面其实做的不是特别好的。从我个人的体验来说，就是这样子因为你打开以后有时候你要找到到哪了。
01:23:56.000 --> 01:24:07.000,就这样子，不过。
01:24:07.000 --> 01:24:11.000,Yeah.
01:24:11.000 --> 01:24:12.000,Yeah.
01:24:12.000 --> 01:24:21.000,这有两个，这有两个原因，一个是我们不熟悉它，如果你要是经常去你熟悉它，的，话你就知道1.1点都不困难第二个因为东正教的礼仪太复杂了特别特别复杂我我我有一次讲了一部讲了一个讲座我可以大概找一下
01:24:21.000 --> 01:24:28.000,啊，如果你是安利干的，你知道有一部祈祷书叫什么？
01:24:28.000 --> 01:24:29.000,The next room.
01:24:29.000 --> 01:24:32.000,这里干的祈祷书。你对遗书只有一个对啊。 Common prayer叫公岛书，对吧？
01:24:32.000 --> 01:24:33.000,老公的是？
01:24:33.000 --> 01:24:38.000,功导书一本行嘛，所有都在里面了。那么天主教天主教有基本。
01:24:38.000 --> 01:24:45.000,听众加好像我不太清楚，好像也就一本吧，他们也是比较统一的，我觉得。
01:24:45.000 --> 01:24:46.000,Yeah.
01:24:46.000 --> 01:24:47.000,他，特别是他的胜利仪已经简化了他在他在凡尔之前还比较复杂，现在都简化了所以他那个也很简单。
01:24:47.000 --> 01:25:08.000,你你你去叫唐德前面一张纸就就行了。但是政教的礼仪传统，他是因为经过了几个世纪的沉淀有那么多的圣人的赞美师他非常非常复杂，我想给大家找一个我上次讲的那个叫什么来着。
01:25:08.000 --> 01:25:12.000,你叫什么？
01:25:12.000 --> 01:25:19.000,我的老师，我倒觉得这个是不是可以专门做一次讲座来来弄嘛，就是因为太复杂了，他有时候会圈砖。
01:25:19.000 --> 01:25:22.000,对啊，我们讲过，我们讲过叫叫对动正教礼仪崇拜。
01:25:22.000 --> 01:25:28.000,讲过吗？
01:25:28.000 --> 01:25:29.000,对对对都打开
01:25:29.000 --> 01:25:46.000,这个讲座是在2023年讲的，我给大家介绍一下对，但是但是但是如果大家不不不不清楚，也没有关系，我觉得这就是这样，子的，因为正教他就是非常的非常的，复杂他因为他是真理嘛，所以我们要通过，一生来去学
01:25:46.000 --> 01:25:54.000,习你跟不上，其实也没有关系，你就把什么都放下，就把他当成祈祷就可以了。
01:25:54.000 --> 01:25:58.000,不明白，没有关系。
01:25:58.000 --> 01:26:22.000,我有一个链接，但是儿童呢？就是说，将来的附近的黎就是每一次所有的他就是可变的部分他都会放在里面然后每次离之前我就下载然后再喜欢唱，金的时候用但是有时候唱，什么跟好像是神父或者师班
01:26:22.000 --> 01:26:23.000,Oh.
01:26:23.000 --> 01:26:28.000,班长决定的，有时候我们都不一定能提前知道他们必须决定选择唱哪些小赠词，和复战词。
01:26:28.000 --> 01:26:29.000,Yeah。这个更复杂了。
01:26:29.000 --> 01:26:52.000,对对对，因为因为每一天他有很多很多的圣人都要纪念，所以一般的教会，他，都要选择和他最相关的教会比如说你要是在。
01:26:52.000 --> 01:26:53.000,Yeah.
01:26:53.000 --> 01:27:04.000,在希腊教会你今年的圣圣人就是可能是希腊的圣人和你当地有相关的当地，的传统相关的俄罗斯教会也有他自己的那所以对是需要选择的那没有关系啊，我觉得那没有关系不是我们其实在崇拜的时候。
01:27:04.000 --> 01:27:11.000,有那样的指导是好的，但是完全把注意力集中在阅读上，其实是一种损失吧。
01:27:11.000 --> 01:27:14.000,我觉得。
01:27:14.000 --> 01:27:34.000,先努力跟上吧，你们国内环境我知道能参加一场就不错了，所以就网上其实已经有一些中文的语文书了，我相信英文的中文的也好多参加几次其实我就意料是说，对其实大体的框架你是完全能跟上的就是这样，子
01:27:34.000 --> 01:27:39.000,多参加几次以后，就是一些非常细小的变化，真的很复杂，就是这样子。
01:27:39.000 --> 01:28:01.000,对，这是真的，是一个怎么说呢？一个专业，特别专业的专业特殊的活像我们我们叫我们堂口基本上没有人再去手工的，去来挑选，按照这个教，会的，规定来调，选因为我们都上网了，现在上访以后打印出来其实是这种途径，
01:28:01.000 --> 01:28:15.000,但是也是一种能力的缺失吧。可以说因为它确实太复杂了。
01:28:15.000 --> 01:28:16.000,对，对，对。
01:28:16.000 --> 01:28:18.000,有一次我参加彻夜祈祷那个世班班长从莫斯科出来的，我看到他这本书，翻译一下那本书，翻一下然后，他又唱又叫我们去读我都晕了。
01:28:18.000 --> 01:28:43.000,我想我是不可能，但是决心离因因为这个人他非常专业，他就是专门在教，堂里释放，的，而且拿教，堂工资，的像一般业余的人很少能做到这些我知道有些有但是就是应该也是很辛苦，因为他要传很多资料的。
01:28:43.000 --> 01:28:44.000,Yeah.
01:28:44.000 --> 01:28:47.000,对对，是的，你这个对需要特别的培训还要真的多年的积累，你才能搞清楚怎么样去读这些书我给大家找的是什么来着我看看。
01:28:47.000 --> 01:28:49.000,你要分享一些。
01:28:49.000 --> 01:29:04.000,基本上他们在因为学校读了好多年，有的上十年的他们才能够唱这些金。
01:29:04.000 --> 01:29:05.000,哇，你看这么多？
01:29:05.000 --> 01:29:15.000,对是这样子的，我想给大家看的是我要我上次的那个什么，就是教会的礼仪用书最最常见的对对对，最常见的是这些大家有一些就知道你看比如说这个福音书是永远放在祭台上的，吧。
01:29:15.000 --> 01:29:36.000,他代表基督徒的到成肉身四福音使图书信也是因为我们在崇拜的时候，主日崇拜平常的时候也要是崇拜中要读的圣勇集一是基本上要用的特别是每天的日客每小时就是第一时第三是什么都是盛永吉还有十
01:29:36.000 --> 01:29:58.000,克斤十合金就是我说的每日的循环。这一天的循环，盛世祈祷书是神父专用的比如说受洗的时候还有受高的时候还有去给病人复邮的时候还有就是祝圣的时候那么这个月份级就是我所说的不可移动的节日的
01:29:58.000 --> 01:30:17.000,按照每个月，1月，2月，3月，但是不对，从9月开始啊9月，10月11月，11月，12月，这样的每一天都有基督，徒的节日和圣诞节日，那么然后就是八印书我说的就是圣灵降临之后到第二个大斋期之前那些赞美师都是从
01:30:17.000 --> 01:30:38.000,这里出来的，那么，还有。三。大摘器就是用三送点，然后复活节和圣灵降临节用喜庆送点那么因为每一日它既属于可移动的又属于不可移动的这两个循环所以我们要从八音书中找赞美诗也要从月份级里按照
01:30:38.000 --> 01:30:48.000,日期来找这个赞美市，那么如果是圣礼仪之外，我们还要在时刻经理来来找他的这个。
01:30:48.000 --> 01:30:55.000,这个，这个导文和和李文。那么如何来如何来编排呢？
01:30:55.000 --> 01:31:17.000,顺序是什么样子的呢？如果这个庆日是在星期日或在星期六和在平日，它的规则也不一，样，那么这个规则就是法典这个法典就是来解释如何来编排这文李文他们的顺序啊，这个庆祝的隆重性啊，等等等等等非常复杂
01:31:17.000 --> 01:31:18.000,的。
01:31:18.000 --> 01:31:25.000,所以他还不包含，就是你，你你这个下面省电号还是还有很多其他的。
01:31:25.000 --> 01:31:26.000,Good.
01:31:26.000 --> 01:31:46.000,还有很多对对这个礼仪用书是非常实际的。所以的问题是谁在用这些书是神父呢是主教是神父是唱诗班的，领班那么他们各有各自各自的这个角色那么他所他来诵读的或者来唱的部分是不一样，的所以还有各种各
01:31:46.000 --> 01:31:47.000,样的，不同的领域，用数。
01:31:47.000 --> 01:31:48.000,是不是每个这个传统也不一样？比如说希腊的这个。
01:31:48.000 --> 01:31:56.000,传统ntr的或者俄罗斯的他们也也有一些变化。
01:31:56.000 --> 01:31:57.000,哈。
01:31:57.000 --> 01:32:15.000,我认为基本上他们用的领域运输是应该是一样的，因为这个传统在，十世纪11世纪的时候就定下来了，我们在上次有一次讲座里也提到了，就是东正教的礼仪崇拜是从就约犹太教传统为基础，通过，新约的这个基督的
01:32:15.000 --> 01:32:36.000,启示来进行圆满和进行新的诠释，新的意义，赋予新的意义，然后在使图和教父传统中慢慢形成的这样一个复杂的系统那么是在有很多的圣人写的赞美诗都在里面从三四世纪到到五六世纪节日的增加增加了很多
01:32:36.000 --> 01:32:37.000,Yeah.
01:32:37.000 --> 01:33:01.000,节日，那么影响他这个这个框架的最主要的呢？就是，在在中东的那个，圣萨法修道院还有在希腊的修修道院那么在十世纪的时，候，极大成者就是压缩四山的这个这个修院这就是基本到11世纪的时，候这个传统，
01:33:01.000 --> 01:33:02.000,谢谢啊
01:33:02.000 --> 01:33:03.000,就固定下来了，就固定下来了。那么到15世纪，等这个复印邮印叫什么？
01:33:03.000 --> 01:33:31.000,印刷术。普及普及了以后，那就更加的就确定下来了。
01:33:31.000 --> 01:33:32.000,Okay?
01:33:32.000 --> 01:33:36.000,那么正好这个时候就是政教传统，像斯拉夫民族传播的时候，所以他在具体的怎么样，来实现礼仪崇拜的这个细节上会有区别有一些顺序或者是著重点不同但他的，理应用书都是一样，的只要是主要是eastern authordx
01:33:36.000 --> 01:33:39.000,就是东正教哈。我，我说的就是应该是用一样的理。
01:33:39.000 --> 01:33:47.000,我，那我就替替那个群里的朋友们聊个天嘛，问一下吧，就是对我们就比如说对我们这种菜鸟或者。
01:33:47.000 --> 01:33:55.000,刚了解刚刚想了解正教的人来说，你推荐我们要熟悉哪些礼仪就好了对这产。
01:33:55.000 --> 01:34:13.000,我不，我不推荐，对我不推荐大家去读这些礼仪用书，因为有很多不是我们能读的，而且没有语，境的，它就是一个吉子嘛，对吧，他没有这个这个这个语境如果大家真的，要读的，话，我觉得大家就可以如果只要有机会就去
01:34:13.000 --> 01:34:14.000,Hmm.
01:34:14.000 --> 01:34:25.000,参加礼仪崇拜就好了。只要有机会就去参加礼仪崇拜，然后如果大家自己在家里读的时候，我我我我认为这个胜用级是非常重要的时刻经胜勇集是非常重要。
01:34:25.000 --> 01:34:31.000,Yeah.
01:34:31.000 --> 01:34:32.000,大家。
01:34:32.000 --> 01:34:37.000,好，这个好，感谢这个力量，我觉得聂老师说，对啊，就如如果对哎，你说。
01:34:37.000 --> 01:34:38.000,Okay?
01:34:38.000 --> 01:34:49.000,我补充一点信息哈，就是比较粗浅的。就是如果大家想那个跟这个美美洲的这个星期日的礼仪就是有一个网站如果大家可以上的话就是。
01:34:49.000 --> 01:34:50.000,Say a.
01:34:50.000 --> 01:35:12.000,他，每他会把星期天所有的每一周的哪一天的礼仪，他都会有英文的，所以大家可以上去，看提前看所有礼仪里面的神父说，的，话，然后等等等他们一些经文呐。
01:35:12.000 --> 01:35:13.000,Okay?
01:35:13.000 --> 01:35:16.000,都会在上面，就大家可以上OCA这个网站去查，那有litty，他就是胜利。
01:35:16.000 --> 01:35:19.000,应该是。
01:35:19.000 --> 01:35:21.000,"Also Dogs, Church, American."
01:35:21.000 --> 01:35:22.000,那个缩写。
01:35:22.000 --> 01:35:23.000,Okay?
01:35:23.000 --> 01:35:27.000,对，对，对，对。
01:35:27.000 --> 01:35:28.000,对，然后这个是跟那个礼仪的，然后再一个就是关于。
01:35:28.000 --> 01:35:56.000,他们那个圣勇啊，每天他们离异议，你们唱什么？应该是每年这个拜占庭他都是那个宗教他们那个专门编这些籍子的他每年都要出一部书然后哪天唱什么大赞词小赞词什么圣人哪些歌曲，哪些赞美诗怎么组合他们
01:35:56.000 --> 01:36:18.000,都要出一本书的，而这些书实际上只有在教会里面极少数的是你失班的那个领班，他能看得懂，然后他来带其他的人基本上都是看不懂的所以大家也就不用太费心思去找这个说说我要一定要读懂这个这是不太可能
01:36:18.000 --> 01:36:21.000,的。
01:36:21.000 --> 01:36:22.000,Yeah推荐专业真的非常专业，我听了就头疼。
01:36:22.000 --> 01:36:50.000,对对这个对，这是一个专门的活儿，专家的活儿，对那个，除了那个lili介绍那个OCA以外，我们经常用就我自己经常用如果比如说我我我没办法去教堂崇拜我经常用的，这个网站是antiokin dot org就是我们ntr教会
01:36:50.000 --> 01:36:51.000,大节日快乐呵。
01:36:51.000 --> 01:37:05.000,在北美的教会的网站，他们的首页就是今日的经文，比如说今天是几号了，今天就是今天是2月14号12月14号2月14号比如说我们就是纪念的就是就是星期五然后下一个主主日就是浪子主日吧，那么今
01:37:05.000 --> 01:37:15.000,天我们要读的就是经文，就是约翰的第一封书信，然后马克福音第14章然后今日没有没有斋戒。
01:37:15.000 --> 01:37:38.000,如果大家需要咳需要找到经文，就是理文导文的话，他这儿有matrix如果你按这个键的时，候，你就会发现他就告诉你今天的经文都在然后纪念的纪念的这个圣人的日，子那么还有就是他没有他这里没有他因为今天
01:37:38.000 --> 01:37:47.000,没有没有礼仪，但是如果是星期日的话，我给大家看一下星期日那么就是星期日，就是16号对吧？
01:37:47.000 --> 01:37:48.000,Hmm.
01:37:48.000 --> 01:38:08.000,如果星期日的话，你可以看到，这就是像乘客像乘客，然后这是可变的就是胜利一中可变的比如说像乘客你要打开他的话，他就把所有的疑鬼和今日早辞都给你放在一起了，这就是我们偷懒，的途径我们要不然就得自
01:38:08.000 --> 01:38:09.000,己弄。
01:38:09.000 --> 01:38:10.000,好。
01:38:10.000 --> 01:38:18.000,这是一个资源，对，这是一个资源。有些朋友可能可以想读一下这些东西，如果你要是可以读英文的。
01:38:18.000 --> 01:38:23.000,话，他们没有中文的，所以这是一个资源，大家可以了解一下。
01:38:23.000 --> 01:38:33.000,哎呀，要不我我专门写篇文章吧，就关找这些礼仪的这个网站什么的，就估计要要写一篇文章来弄对。
01:38:33.000 --> 01:38:39.000,好，我们今天时间已经过了。谢谢大家。那如果有问题，我们以后以后再说吧。
01:38:39.000 --> 01:38:57.000,感谢大家参加我觉得今天讲座非常精彩，那我们期待下个月李老师再来讲一次关于郑州的礼仪和圣经的关系啊。
01:38:57.000 --> 01:39:00.000,那我们今天就到这里吧。
01:39:00.000 --> 01:39:07.000,"See,Okay?"
