Timestamps,Content
54:49.840 --> 54:51.620,就是一个
54:51.620 --> 54:53.160,耳子
54:53.160 --> 54:53.920,就是
54:53.920 --> 54:55.460,蒙学就是
54:55.460 --> 54:59.300,基督教的那个
54:59.300 --> 55:01.600,小学可以说是个小学
55:01.600 --> 55:03.400,但是他们在
55:03.400 --> 55:05.440,中学大学
55:05.440 --> 55:08.520,他们也参加这个教育
55:08.520 --> 55:12.100,就是事业
55:12.100 --> 55:14.660,对
55:14.660 --> 55:15.440,你们可以看
55:15.440 --> 55:19.280,在这里就是
55:19.280 --> 55:21.580,一直到现在就是这个医院就是
55:21.580 --> 55:23.880,还是存在的但是
55:23.880 --> 55:26.440,原来的医院当然就是
55:26.440 --> 55:29.260,现在是一种一个博物馆
55:29.260 --> 55:31.320,后来就是
55:31.320 --> 55:34.900,在这一方面是比较
55:34.900 --> 55:37.200,有趣的就是
55:37.200 --> 55:39.500,基本上就是中华人民共和国
55:39.500 --> 55:42.840,共和国之前
55:42.840 --> 55:44.880,以挪威的
55:44.880 --> 55:46.920,就是在
55:46.920 --> 55:48.720,中华最后的一个
55:48.720 --> 55:49.740,传教中心
55:49.740 --> 55:51.800,就是在
55:51.800 --> 55:52.820,长沙
55:52.820 --> 55:54.860,就是长沙地区
55:54.860 --> 55:57.940,就是这里也有一个医院
55:57.940 --> 55:59.720,还有一个高中
55:59.720 --> 56:01.780,所以就是
56:01.780 --> 56:03.820,还有一个师范学院
56:03.820 --> 56:05.620,所以你看就是
56:05.620 --> 56:07.160,新一
56:07.160 --> 56:08.940,传教士
56:08.940 --> 56:09.960,他们的
56:09.960 --> 56:12.020,传教方法
56:12.020 --> 56:12.780,跟别的传教士
56:12.780 --> 56:13.800,传教士
56:13.800 --> 56:14.580,传教士
56:14.580 --> 56:17.900,传教会一样
56:17.900 --> 56:18.680,改变
56:18.680 --> 56:20.460,就是从
56:20.460 --> 56:22.000,就是神学
56:22.000 --> 56:22.780,从
56:22.780 --> 56:24.300,宗教就是主张
56:24.300 --> 56:25.580,宗教的
56:25.580 --> 56:31.740,到主张教育和医疗
56:31.740 --> 56:33.260,然后我给你一些例子
56:33.260 --> 56:34.040,这是
56:34.040 --> 56:37.100,下一段就是基本上是从
56:37.100 --> 56:39.420,1949年以来
56:39.420 --> 56:41.980,这些
56:41.980 --> 56:43.760,在中国
56:43.760 --> 56:44.540,国内
56:44.540 --> 56:47.620,就是中国大陆
56:47.620 --> 56:52.220,之内当然有一个三次政策
56:52.220 --> 56:54.780,以后就是从那时候以来
56:54.780 --> 56:59.140,那个新一教就是属于那个
56:59.140 --> 57:01.180,基督教的
57:01.180 --> 57:04.000,的那个组织
57:04.000 --> 57:06.040,但是在台湾
57:06.040 --> 57:07.580,在香港
57:07.580 --> 57:09.620,在就是在
57:09.620 --> 57:11.160,马来西亚
57:11.160 --> 57:13.460,就是在就是有
57:13.460 --> 57:14.500,基督教的
57:14.540 --> 57:18.640,就是华人的地区
57:18.640 --> 57:21.460,他们还是存在的
57:21.460 --> 57:22.220,所以
57:22.220 --> 57:24.520,这些名字都是例子
57:24.520 --> 57:25.540,就是你可以
57:25.540 --> 57:26.580,你可以看就是
57:26.580 --> 57:28.100,原来在中国大陆
57:28.100 --> 57:28.880,也有
57:28.880 --> 57:29.640,当时
57:29.640 --> 57:30.660,比如说
57:30.660 --> 57:33.220,德国的那个
57:33.220 --> 57:33.740,但是
57:33.740 --> 57:35.540,他们现在就是
57:35.540 --> 57:36.300,如果
57:36.300 --> 57:37.840,是讲外语的话
57:37.840 --> 57:38.860,是英语
57:38.860 --> 57:41.420,就是他们原来的那个
57:41.420 --> 57:44.240,关系就是现在就是不存在的
57:44.240 --> 57:48.600,但是都大部分都是本体化的都是中国人的
57:48.600 --> 57:49.360,好
57:49.360 --> 57:53.960,那我现在就是给你一个
57:53.960 --> 57:55.000,这是
57:55.000 --> 57:59.080,也是一个在这里也是一个
57:59.080 --> 58:02.680,简体字的版本
58:02.680 --> 58:05.240,你们先看就是右边
58:05.240 --> 58:08.040,右边就是那个
58:08.040 --> 58:10.100,普世教就是
58:10.100 --> 58:11.880,这是一个
58:11.880 --> 58:13.940,在
58:13.940 --> 58:18.040,新教建筑教的
58:18.040 --> 58:21.620,1960年代以来的一个趋势
58:21.620 --> 58:23.420,这是他们的
58:23.420 --> 58:25.720,就是表征
58:25.720 --> 58:26.220,就是
58:26.220 --> 58:28.540,表征上就是
58:28.540 --> 58:29.820,就是一个
58:29.820 --> 58:31.600,一个船就是船上有一个
58:31.600 --> 58:35.440,十字
58:35.440 --> 58:37.240,想出来的地方
58:37.240 --> 58:38.000,很主要
58:38.000 --> 58:39.540,因为也是那个Augsburg
58:39.540 --> 58:40.820,Augsburg
58:40.820 --> 58:41.580,以前
58:41.580 --> 58:42.620,听说
58:42.620 --> 58:43.640,这是
58:43.640 --> 58:45.680,就是
58:45.680 --> 58:47.480,Martin Luther就是被
58:47.480 --> 58:49.280,开除的一个地方
58:49.280 --> 58:50.560,就是
58:50.560 --> 58:51.840,所以他
58:51.840 --> 58:55.160,他们就是从就是
58:55.160 --> 58:56.700,60年代以来
58:56.700 --> 58:58.240,他们
58:58.240 --> 59:00.020,建筑教和新教
59:00.020 --> 59:01.560,他们开始
59:01.560 --> 59:03.600,慢慢就是把
59:03.600 --> 59:07.200,就是分开的方言就是
59:07.200 --> 59:09.240,都放
59:09.240 --> 59:10.520,就是
59:10.520 --> 59:11.800,放在
59:11.800 --> 59:13.600,他们认为是
59:13.640 --> 59:16.720,自由的不是最重要的方面
59:16.720 --> 59:18.500,他们都是属于那个
59:18.500 --> 59:19.520,基督教
59:19.520 --> 59:23.880,就是世界上的那个基督教
59:23.880 --> 59:26.440,英文名字是那个Ocumenism
59:26.440 --> 59:28.240,就是Ocumen
59:28.240 --> 59:33.100,希腊词是非常重要的一个概念
59:33.100 --> 59:35.140,基本上是就是
59:35.140 --> 59:38.720,自由和平就是公义的基础上就是
59:38.720 --> 59:40.000,他们
59:40.000 --> 59:41.540,他们想就是
59:41.540 --> 59:43.600,就是
59:43.640 --> 59:49.020,改成一个新的一种一个大社会
59:49.020 --> 59:56.700,那个大社会当然也是一个大教会
59:56.700 --> 59:58.480,两个例子在这里就是
59:58.480 --> 01:00:00.020,第一个是那个圣餐
01:00:00.020 --> 01:00:02.840,圣餐就是
01:00:02.840 --> 01:00:06.420,我以后就是给你就是建筑教的那个意见
01:00:06.420 --> 01:00:08.220,他们认为
01:00:08.220 --> 01:00:10.520,也有一点那个异端就是那个
01:00:10.520 --> 01:00:13.600,就是邪教的方面因为
01:00:13.640 --> 01:00:15.440,因为
01:00:15.440 --> 01:00:16.960,他
01:00:16.960 --> 01:00:18.240,对
01:00:18.240 --> 01:00:20.040,就是
01:00:20.040 --> 01:00:23.360,种族的那个建筑教来说
01:00:23.360 --> 01:00:25.920,建筑那个新义来说
01:00:25.920 --> 01:00:28.240,他们教义来说
01:00:28.240 --> 01:00:29.760,他们
01:00:29.760 --> 01:00:34.120,他们都是
01:00:34.120 --> 01:00:37.700,他们都是基督耶稣基督的那个
01:00:37.700 --> 01:00:39.240,肉和血
01:00:39.240 --> 01:00:42.820,他们不能就是
01:00:42.820 --> 01:00:44.860,看是就是
01:00:44.860 --> 01:00:47.680,神外的一回事
01:00:47.680 --> 01:00:48.460,但是
01:00:48.460 --> 01:00:49.480,新教
01:00:49.480 --> 01:00:53.060,他们新教徒他们一般就是认为是
01:00:53.060 --> 01:00:55.880,就是标志上就是那个symbolic
01:00:55.880 --> 01:00:57.660,的一个意思
01:00:57.660 --> 01:01:01.760,这个那个圣礼就是那个sacrament就是完全一样
01:01:01.760 --> 01:01:02.780,就是他们
01:01:02.780 --> 01:01:04.580,但是
01:01:04.580 --> 01:01:09.700,建筑教他们一直到现在就是还是那个
01:01:09.700 --> 01:01:11.740,就是那个
01:01:11.740 --> 01:01:12.780,呃
01:01:12.820 --> 01:01:16.140,那种普世教的去向
01:01:16.140 --> 01:01:18.960,好
01:01:18.960 --> 01:01:21.020,快完了就是
01:01:21.020 --> 01:01:21.780,就是
01:01:21.780 --> 01:01:24.600,给你们讲就是那个路德宗就是
01:01:24.600 --> 01:01:26.140,到
01:01:26.140 --> 01:01:28.700,在北欧的
01:01:28.700 --> 01:01:33.300,你看你看就是在在这里是那个
01:01:33.300 --> 01:01:36.380,贫农就是
01:01:36.380 --> 01:01:39.440,非常穷的农民在
01:01:39.440 --> 01:01:42.520,Martin Luther生活的时候的
01:01:42.520 --> 01:01:45.600,一个图画
01:01:45.600 --> 01:01:50.460,就是
01:01:50.460 --> 01:01:54.300,路德教就是路德宗他就是帮助
01:01:54.300 --> 01:01:55.840,把
01:01:55.840 --> 01:01:57.120,非常
01:01:57.120 --> 01:01:59.160,穷的和就是
01:01:59.160 --> 01:02:00.440,就是
01:02:00.440 --> 01:02:04.020,基本上就是封建主义的一种那个社会
01:02:04.020 --> 01:02:05.300,变成一个
01:02:05.300 --> 01:02:07.860,福利国家的那个概念
01:02:07.860 --> 01:02:08.880,福利国家
01:02:08.880 --> 01:02:10.160,就是在
01:02:10.160 --> 01:02:12.480,选个北欧是非常普遍的国家
01:02:12.480 --> 01:02:14.780,选的一个概念
01:02:14.780 --> 01:02:16.060,然后
01:02:16.060 --> 01:02:19.640,社会稳定就是那个稳定的那个社会
01:02:19.640 --> 01:02:21.700,也是
01:02:21.700 --> 01:02:23.240,非常重要的
01:02:23.240 --> 01:02:24.260,因为
01:02:24.260 --> 01:02:28.100,像就是那个法国革命之前
01:02:28.100 --> 01:02:30.140,在北欧有一个
01:02:30.140 --> 01:02:32.960,就是路德宗的一种那个革命
01:02:32.960 --> 01:02:34.760,他们
01:02:34.760 --> 01:02:38.600,虽然一直到现在都有
01:02:38.600 --> 01:02:40.900,国王和就是
01:02:40.900 --> 01:02:42.440,就是国朝就是
01:02:42.440 --> 01:02:44.480,但是他们是
01:02:44.480 --> 01:02:46.020,归族
01:02:46.020 --> 01:02:48.580,但是他们的地位就是
01:02:48.580 --> 01:02:51.400,民族化的
01:02:51.400 --> 01:02:56.780,新一教他也就是从头开始
01:02:56.780 --> 01:03:00.620,主张那个免费大众教育
01:03:00.620 --> 01:03:01.900,所以他们
01:03:01.900 --> 01:03:04.960,以后在中国就是建设的
01:03:04.960 --> 01:03:06.760,中学和
01:03:06.760 --> 01:03:08.560,大学那个十分大学
01:03:08.560 --> 01:03:12.140,他们都是用同样的
01:03:12.140 --> 01:03:14.440,规则就
01:03:14.440 --> 01:03:15.220,建设
01:03:15.220 --> 01:03:15.980,起来
01:03:15.980 --> 01:03:19.060,就是免费或者非常便宜的
01:03:19.060 --> 01:03:21.100,给大家就是
01:03:21.100 --> 01:03:23.140,老百姓就是
01:03:23.140 --> 01:03:25.460,那个教育的意思
01:03:25.460 --> 01:03:26.980,教育的机会
01:03:26.980 --> 01:03:28.520,这是非常
01:03:28.520 --> 01:03:30.060,重要的
01:03:30.060 --> 01:03:31.340,包括就是
01:03:31.340 --> 01:03:32.100,能
01:03:32.100 --> 01:03:33.640,就是读书
01:03:33.640 --> 01:03:34.660,就是因为
01:03:34.660 --> 01:03:37.740,会读书的人他们也会
01:03:37.740 --> 01:03:40.040,读那个《圣经》
01:03:40.040 --> 01:03:41.840,这是马丁·路德
01:03:41.840 --> 01:03:43.640,所以基本上的一个
01:03:43.640 --> 01:03:50.280,这个他原理的
01:03:50.280 --> 01:03:54.900,但是我开始的时候也跟你们说
01:03:54.900 --> 01:03:56.680,马丁·路德他
01:03:56.680 --> 01:03:57.960,也
01:03:57.960 --> 01:03:59.000,给
01:03:59.000 --> 01:04:00.520,每一个国王
01:04:00.520 --> 01:04:01.800,一个权力
01:04:01.800 --> 01:04:03.080,那个权力是
01:04:03.080 --> 01:04:04.360,把是
01:04:04.360 --> 01:04:05.400,为
01:04:05.400 --> 01:04:07.440,就是
01:04:07.440 --> 01:04:08.980,为
01:04:08.980 --> 01:04:11.800,人民的那个
01:04:11.840 --> 01:04:15.420,我说的是那个道德健康
01:04:15.420 --> 01:04:18.240,是比较复杂的一个概念
01:04:18.240 --> 01:04:21.060,但是基本上就是他
01:04:21.060 --> 01:04:23.620,他给
01:04:23.620 --> 01:04:24.900,国王
01:04:24.900 --> 01:04:27.960,就是
01:04:27.960 --> 01:04:32.060,开出邪教的那个权力
01:04:32.060 --> 01:04:33.080,还有
01:04:33.080 --> 01:04:34.120,一直到
01:04:34.120 --> 01:04:36.420,每个人的那个
01:04:36.420 --> 01:04:37.960,身体健康
01:04:37.960 --> 01:04:40.000,所以他
01:04:40.000 --> 01:04:41.280,在
01:04:41.280 --> 01:04:43.320,19世纪
01:04:43.320 --> 01:04:45.120,最
01:04:45.120 --> 01:04:47.160,重要的一个后果
01:04:47.160 --> 01:04:49.980,是每一个北欧国家
01:04:49.980 --> 01:04:51.260,他显示
01:04:51.260 --> 01:04:53.820,就是
01:04:53.820 --> 01:04:55.360,一般的人就是能
01:04:55.360 --> 01:04:56.900,喝的酒
01:04:56.900 --> 01:04:57.920,所以
01:04:57.920 --> 01:05:00.740,那个酒
01:05:00.740 --> 01:05:06.880,在北欧当然是非常那个恶德克还有就是非常强的那个
01:05:06.880 --> 01:05:09.700,包括毒品
01:05:09.700 --> 01:05:11.240,都是
01:05:11.280 --> 01:05:14.600,那个国家就是控制着
01:05:14.600 --> 01:05:15.880,就是比
01:05:15.880 --> 01:05:19.220,欧洲所有的地方就是控制的厉害
01:05:19.220 --> 01:05:23.820,这也是那个路德宗的一个后果
01:05:23.820 --> 01:05:28.940,教育就是体制就是
01:05:28.940 --> 01:05:32.280,我看
01:05:32.280 --> 01:05:34.580,北欧的那个政治制度
01:05:34.580 --> 01:05:36.620,和
01:05:36.620 --> 01:05:39.440,路德宗的
01:05:39.440 --> 01:05:40.980,教会之内的
01:05:40.980 --> 01:05:44.820,的政治制度那个教会
01:05:44.820 --> 01:05:46.360,体制
01:05:46.360 --> 01:05:48.140,是同类的
01:05:48.140 --> 01:05:50.960,那两个是主张那个平等
01:05:50.960 --> 01:05:52.500,政治平等
01:05:52.500 --> 01:05:54.300,所以两个
01:05:54.300 --> 01:05:56.080,可以说那个
01:05:56.080 --> 01:05:57.100,路德宗
01:05:57.100 --> 01:05:59.660,他
01:05:59.660 --> 01:06:02.480,他认为就是一个民主
01:06:02.480 --> 01:06:07.860,新的那个政治制度是最好的
01:06:07.860 --> 01:06:09.140,当然
01:06:09.140 --> 01:06:09.900,路德
01:06:09.900 --> 01:06:10.940,生活的时候就是
01:06:10.940 --> 01:06:14.780,没有现代化的那个民主制度
01:06:14.780 --> 01:06:17.600,所以他不会知道这个概念
01:06:17.600 --> 01:06:18.620,但是
01:06:18.620 --> 01:06:20.920,他也认为
01:06:20.920 --> 01:06:24.000,每一个就是身负
01:06:24.000 --> 01:06:26.040,和每一个信徒
01:06:26.040 --> 01:06:28.340,他基本上是平等的
01:06:28.340 --> 01:06:29.120,他是
01:06:29.120 --> 01:06:30.400,他没有
01:06:30.400 --> 01:06:32.180,虽然有国王制度
01:06:32.180 --> 01:06:33.460,但是
01:06:33.460 --> 01:06:36.020,他们都应该是
01:06:36.020 --> 01:06:39.360,他们应该有
01:06:39.360 --> 01:06:40.640,同样的
01:06:40.640 --> 01:06:45.760,就是政治权力
01:06:45.760 --> 01:06:47.300,主张的也是自由
01:06:47.300 --> 01:06:48.320,他
01:06:48.320 --> 01:06:52.420,有一个用德文写的
01:06:52.420 --> 01:06:53.700,小的那个书
01:06:53.700 --> 01:06:54.460,叫
01:06:54.460 --> 01:06:57.800,Wonderfreiheit in its case dimension
01:06:57.800 --> 01:07:00.360,就是
01:07:00.360 --> 01:07:01.380,信徒
01:07:01.380 --> 01:07:02.920,的自由
01:07:02.920 --> 01:07:04.440,信徒的自由
01:07:04.440 --> 01:07:05.220,是什么
01:07:05.220 --> 01:07:07.000,基本上他可以就是
01:07:07.000 --> 01:07:08.040,每天
01:07:08.040 --> 01:07:09.060,都决定
01:07:09.060 --> 01:07:10.600,他自己的生活
01:07:10.640 --> 01:07:11.920,应该是好的
01:07:11.920 --> 01:07:12.940,应该是坏的
01:07:12.940 --> 01:07:13.720,应该是
01:07:13.720 --> 01:07:16.280,他随着谁
01:07:16.280 --> 01:07:17.300,这当然
01:07:17.300 --> 01:07:20.620,农民记忆的时候
01:07:20.620 --> 01:07:22.160,也是
01:07:22.160 --> 01:07:25.740,比较
01:07:25.740 --> 01:07:28.820,有政治性的
01:07:28.820 --> 01:07:30.360,一种方面
01:07:30.360 --> 01:07:33.420,因为他们会决定他们
01:07:33.420 --> 01:07:35.980,他们也可以就是反对
01:07:35.980 --> 01:07:37.780,他们的国王
01:07:37.780 --> 01:07:39.820,但是
01:07:39.820 --> 01:07:49.300,这个自由是神学的一种自由
01:07:50.580 --> 01:07:51.860,所以以后
01:07:51.860 --> 01:07:54.160,北欧国家他们都有那个
01:07:54.160 --> 01:07:57.740,同一世界的那个概念
01:07:57.740 --> 01:07:59.540,也主张那个和平
01:07:59.540 --> 01:08:01.840,我看
01:08:01.840 --> 01:08:03.880,我看了那个
01:08:03.880 --> 01:08:05.420,康游卫写的
01:08:05.420 --> 01:08:06.440,大同书
01:08:06.440 --> 01:08:08.740,以后
01:08:08.740 --> 01:08:09.780,我会
01:08:09.780 --> 01:08:12.600,我很有
01:08:12.600 --> 01:08:13.620,他
01:08:13.620 --> 01:08:14.900,学会了
01:08:14.900 --> 01:08:17.980,马丁路德的那个基本
01:08:17.980 --> 01:08:20.540,基本原则的
01:08:20.540 --> 01:08:21.560,印象
01:08:21.560 --> 01:08:22.840,因为
01:08:22.840 --> 01:08:26.160,康游卫的那个思维和马丁路德的思维
01:08:26.160 --> 01:08:30.520,有的时候是非常同类的
01:08:30.520 --> 01:08:32.060,最后
01:08:32.060 --> 01:08:32.820,还有
01:08:32.820 --> 01:08:35.380,就是文化上的印象
01:08:35.380 --> 01:08:36.920,比如说
01:08:36.920 --> 01:08:38.960,巴赫那个约翰斯巴斯天巴
01:08:38.960 --> 01:08:40.760,他是一个非常就是
01:08:40.760 --> 01:08:42.800,有信仰的一个
01:08:42.800 --> 01:08:44.340,就是
01:08:44.340 --> 01:08:48.440,信徒
01:08:48.440 --> 01:08:49.720,路德宗的
01:08:49.720 --> 01:08:51.000,信徒
01:08:51.000 --> 01:08:52.780,我们现在就是
01:08:52.780 --> 01:08:54.060,在
01:08:54.060 --> 01:08:56.120,特别在北欧但是在
01:08:56.120 --> 01:08:57.640,整个就是
01:08:57.640 --> 01:08:58.920,基督教
01:08:58.920 --> 01:08:59.700,还有
01:08:59.700 --> 01:09:02.000,天主教的那个教堂里面
01:09:02.000 --> 01:09:04.820,我们都听他的音乐
01:09:04.820 --> 01:09:07.120,还有别的就是
01:09:07.120 --> 01:09:08.660,德国的北欧的
01:09:08.660 --> 01:09:10.960,音乐家他们也是
01:09:10.960 --> 01:09:12.500,信徒但是
01:09:12.500 --> 01:09:14.300,特别是那个巴赫
01:09:14.300 --> 01:09:16.340,听到他的那个音乐以后
01:09:16.340 --> 01:09:17.100,你会
01:09:17.100 --> 01:09:18.640,知道就是他
01:09:18.640 --> 01:09:20.700,他一定
01:09:20.700 --> 01:09:23.500,想就是给大家讲比较
01:09:23.500 --> 01:09:27.340,神学很深的一些方面
01:09:27.340 --> 01:09:31.440,非常感谢大家
01:09:31.440 --> 01:09:33.240,好的好的谢谢
01:09:33.240 --> 01:09:36.820,老曼教授的讲课讲得
01:09:36.820 --> 01:09:38.100,特别好
01:09:38.100 --> 01:09:40.400,完全是耳目一新的感觉
01:09:40.400 --> 01:09:42.700,我们已经开始有问题了
01:09:42.700 --> 01:09:44.760,我们先看一下这个问题吧
01:09:44.760 --> 01:09:48.340,路德宗作为一个具有路德神学标志的宗派的
01:09:48.340 --> 01:09:51.660,传教伙伴在晚清明初你认为对
01:09:51.660 --> 01:09:56.780,普通中国基督徒在思想上文化上最重要的影响是什么
01:09:56.780 --> 01:10:02.160,他留给今天中国教会的思想遗产拥有哪些
01:10:02.160 --> 01:10:03.960,好
01:10:03.960 --> 01:10:07.020,我没有听到就是最后一句
01:10:07.020 --> 01:10:08.060,说他留给
01:10:08.100 --> 01:10:12.960,给今天中国教会的思想遗产有哪些
01:10:12.960 --> 01:10:15.520,好好好
01:10:15.520 --> 01:10:19.880,我在中国还有在就是
01:10:19.880 --> 01:10:21.660,香港
01:10:21.660 --> 01:10:25.000,就是香港是那个巴赫会的这个地区
01:10:25.000 --> 01:10:27.040,我讨论了这个问题
01:10:27.040 --> 01:10:28.840,他们都认为
01:10:28.840 --> 01:10:32.420,他们有那个心理教就是有
01:10:32.420 --> 01:10:35.240,积极的一种那个影响
01:10:35.240 --> 01:10:37.020,当然是
01:10:37.020 --> 01:10:38.060,就是
01:10:38.100 --> 01:10:42.460,建国那个那个概念
01:10:42.460 --> 01:10:47.820,跟就是那个路德宗的就是
01:10:47.820 --> 01:10:53.460,国民的那个责任的概念也是同类的
01:10:53.460 --> 01:10:54.220,所以
01:10:54.220 --> 01:10:57.560,他们两个是积极的
01:10:57.560 --> 01:11:03.960,就是他们对国家是积极的一种
01:11:03.960 --> 01:11:07.020,就是一个一种方面
01:11:07.020 --> 01:11:08.060,当然
01:11:08.100 --> 01:11:12.460,心理教他也主张就是
01:11:12.460 --> 01:11:13.980,个人的那个责任
01:11:13.980 --> 01:11:15.780,但是也是个人的自由
01:11:15.780 --> 01:11:17.060,所以他
01:11:17.060 --> 01:11:18.340,有的时候
01:11:18.340 --> 01:11:19.880,有一个矛盾
01:11:19.880 --> 01:11:21.660,这个矛盾在什么地方就是
01:11:21.660 --> 01:11:22.440,比如说
01:11:22.440 --> 01:11:25.500,中央政府或者
01:11:25.500 --> 01:11:27.300,各种各样的一种那个政府
01:11:27.300 --> 01:11:31.900,他们就是
01:11:31.900 --> 01:11:34.980,愿意就是每一个国民就是
01:11:34.980 --> 01:11:36.780,应该就是
01:11:36.780 --> 01:11:38.060,在一起就是
01:11:38.060 --> 01:11:42.660,就是进行一个政治上的那个方向
01:11:42.660 --> 01:11:44.980,如果一个就是
01:11:44.980 --> 01:11:48.040,个人的那个信徒就是觉得就是
01:11:48.040 --> 01:11:49.840,跟他自己的那个
01:11:49.840 --> 01:11:53.420,道德感就是不
01:11:53.420 --> 01:11:57.260,不可能就是
01:11:57.260 --> 01:12:00.580,不是完全就是在一起的一回事
01:12:00.580 --> 01:12:02.640,他怎么办
01:12:02.640 --> 01:12:03.400,就是
01:12:03.400 --> 01:12:05.200,最
01:12:05.200 --> 01:12:06.980,最
01:12:06.980 --> 01:12:08.020,可怜的
01:12:08.020 --> 01:12:09.040,就是
01:12:09.040 --> 01:12:11.340,例子都是
01:12:11.340 --> 01:12:14.940,50年就是在苏联就是发生的
01:12:14.940 --> 01:12:17.500,事情因为他们那时候就是
01:12:17.500 --> 01:12:20.820,决定就是苏联的政府就是他们决定就是
01:12:20.820 --> 01:12:22.100,压迫
01:12:22.100 --> 01:12:25.180,每一个宗教的方向
01:12:25.180 --> 01:12:29.020,所以那时候就是有很大的矛盾
01:12:29.020 --> 01:12:30.800,但是一般的情况下
01:12:30.800 --> 01:12:34.380,就是个就是心理的那个信徒他
01:12:34.380 --> 01:12:37.200,他应该就是对国家的
01:12:37.200 --> 01:12:37.980,态度是比较
01:12:38.020 --> 01:12:43.400,比较积极的
01:12:43.400 --> 01:12:43.900,好的
01:12:43.900 --> 01:12:45.960,谢谢老老教授
01:12:45.960 --> 01:12:47.240,我们看看
01:12:47.240 --> 01:12:49.540,还有一些问题
01:12:49.540 --> 01:12:54.400,陆德中在大陆的现在的发展状况如何
01:12:54.400 --> 01:12:57.480,对
01:12:57.480 --> 01:13:00.040,如果是包括
01:13:00.040 --> 01:13:01.580,香港的话
01:13:01.580 --> 01:13:03.360,那
01:13:03.360 --> 01:13:07.460,当然有一个直接的一个就是
01:13:07.460 --> 01:13:09.760,发展这个发展就是
01:13:09.760 --> 01:13:11.560,是
01:13:11.560 --> 01:13:12.580,我看
01:13:12.580 --> 01:13:16.420,是
01:13:16.420 --> 01:13:21.280,那个上次教会那个
01:13:21.280 --> 01:13:22.300,信教
01:13:22.300 --> 01:13:23.580,组织之内
01:13:23.580 --> 01:13:27.420,的一种发展
01:13:27.420 --> 01:13:29.220,我认识的
01:13:29.220 --> 01:13:30.760,就是
01:13:30.760 --> 01:13:32.800,地理教徒
01:13:32.800 --> 01:13:37.160,他们一般是就是中年级的
01:13:37.160 --> 01:13:39.200,上次一部分也是
01:13:39.200 --> 01:13:40.480,年轻的
01:13:40.480 --> 01:13:43.040,为什么他们还是
01:13:43.040 --> 01:13:47.140,算是就是跟
01:13:47.140 --> 01:13:48.940,就是新教
01:13:48.940 --> 01:13:52.520,就是跟那个基督教就是
01:13:52.520 --> 01:13:55.600,普通的就是那个教会
01:13:55.600 --> 01:13:56.880,有
01:13:56.880 --> 01:13:58.160,区别呢
01:13:58.160 --> 01:14:01.220,一般是因为他们在
01:14:01.220 --> 01:14:05.320,国外就是他们在德国或者在北欧生活过然后他们参加他们的
01:14:05.320 --> 01:14:06.080,然后他们参加他们的
01:14:06.080 --> 01:14:07.120,然后他们参加他们的
01:14:07.160 --> 01:14:13.560,他们的就是本地的教会的就是
01:14:13.560 --> 01:14:15.100,那个活动
01:14:15.100 --> 01:14:18.940,所以他们会自己认为他们属于
01:14:18.940 --> 01:14:19.960,就是那个
01:14:19.960 --> 01:14:22.000,信义的
01:14:22.000 --> 01:14:24.320,一个教会
01:14:24.320 --> 01:14:25.600,要不然的话
01:14:25.600 --> 01:14:29.680,很多人他们就是所以那个
01:14:29.680 --> 01:14:32.500,经理会那个Baptist
01:14:32.500 --> 01:14:33.780,Baptist
01:14:33.780 --> 01:14:37.120,他们当然就是也有跟那个
01:14:37.160 --> 01:14:40.480,卢德众就是同样的方面但是
01:14:40.480 --> 01:14:41.760,在
01:14:41.760 --> 01:14:43.300,选个
01:14:43.300 --> 01:14:45.600,基督教
01:14:45.600 --> 01:14:46.640,现象
01:14:46.640 --> 01:14:48.680,之内那个卢德众
01:14:48.680 --> 01:14:51.760,是比较
01:14:51.760 --> 01:14:56.620,是比较保守的一种
01:14:56.620 --> 01:14:58.920,就是一个教会
01:14:58.920 --> 01:14:59.680,一个教义
01:14:59.680 --> 01:15:02.500,因为那个教义
01:15:02.500 --> 01:15:04.300,一般
01:15:04.300 --> 01:15:07.120,是从
01:15:07.120 --> 01:15:09.420,改革天主教
01:15:09.420 --> 01:15:12.760,的那个原则就是而来的
01:15:12.760 --> 01:15:16.340,比如说那个梅兰西顿我开始的时候给你们看到
01:15:16.340 --> 01:15:18.900,他属于
01:15:18.900 --> 01:15:20.440,天主教
01:15:20.440 --> 01:15:26.060,改革的一种就是教内就是天主教内
01:15:26.060 --> 01:15:30.420,改革的一个就是一个学派
01:15:30.420 --> 01:15:31.960,卢德他
01:15:31.960 --> 01:15:34.260,差不多就是
01:15:34.260 --> 01:15:37.080,跟他们同意但是他他就
01:15:37.120 --> 01:15:40.440,最不同的一方面就是
01:15:40.440 --> 01:15:42.760,就是那个
01:15:42.760 --> 01:15:43.520,钱
01:15:43.520 --> 01:15:45.060,就是他
01:15:45.060 --> 01:15:46.840,他认为就是
01:15:46.840 --> 01:15:50.180,教会他
01:15:50.180 --> 01:15:53.500,就是他不允许
01:15:53.500 --> 01:15:56.580,就是
01:15:56.580 --> 01:15:59.900,让他的自己的那个教徒就是
01:15:59.900 --> 01:16:01.960,给比较
01:16:01.960 --> 01:16:04.000,就是很有钱的一个教皇
01:16:04.000 --> 01:16:07.080,就是更多钱
01:16:07.080 --> 01:16:11.440,所以从那个就是社会
01:16:11.440 --> 01:16:13.220,经济方面
01:16:13.220 --> 01:16:14.240,以来
